Team,Spielernummer,Anzahl,Event,Jahr
Solingen Paladins,11.0,2,First Down,2023
Solingen Paladins,12.0,1,Interception,2023
Solingen Paladins,13.0,3,Interception,2023
Solingen Paladins,14.0,1,First Down,2023
Solingen Paladins,15.0,1,Strafe,2023
Solingen Paladins,15.0,1,Interception,2023
Solingen Paladins,16.0,4,Touchdown,2023
Solingen Paladins,16.0,2,First Down,2023
Solingen Paladins,16.0,1,1-Extra-Punkt,2023
Solingen Paladins,17.0,4,Touchdown,2023
Solingen Paladins,17.0,3,First Down,2023
Solingen Paladins,17.0,1,1-Extra-Punkt,2023
Solingen Paladins,19.0,7,First Down,2023
Solingen Paladins,19.0,5,1-Extra-Punkt,2023
Solingen Paladins,19.0,13,Touchdown,2023
Solingen Paladins,19.0,1,2-Extra-Punkte,2023
Solingen Paladins,20.0,3,First Down,2023
Solingen Paladins,20.0,5,Touchdown,2023
Solingen Paladins,22.0,1,Interception,2023
Solingen Paladins,22.0,2,Safety (+2),2023
Solingen Paladins,27.0,1,Interception,2023
Solingen Paladins,30.0,1,Touchdown,2023
Solingen Paladins,30.0,2,First Down,2023
Solingen Paladins,32.0,10,First Down,2023
Solingen Paladins,32.0,7,Touchdown,2023
Solingen Paladins,32.0,2,1-Extra-Punkt,2023
Solingen Paladins,32.0,1,Strafe,2023
Solingen Paladins,32.0,1,Interception,2023
Solingen Paladins,34.0,1,Strafe,2023
Solingen Paladins,41.0,1,Strafe,2023
Solingen Paladins,47.0,1,Strafe,2023
Solingen Paladins,51.0,1,Interception,2023
Solingen Paladins,52.0,2,First Down,2023
Solingen Paladins,52.0,3,Strafe,2023
Solingen Paladins,52.0,1,Touchdown,2023
Solingen Paladins,52.0,1,1-Extra-Punkt,2023
Solingen Paladins,64.0,1,Interception,2023
Solingen Paladins,69.0,1,Interception,2023
Solingen Paladins,71.0,8,Touchdown,2023
Solingen Paladins,71.0,2,1-Extra-Punkt,2023
Solingen Paladins,71.0,5,First Down,2023
Solingen Paladins,71.0,2,Strafe,2023
Solingen Paladins,75.0,1,Interception,2023
Solingen Paladins,76.0,1,Strafe,2023
Solingen Paladins,77.0,3,Touchdown,2023
Solingen Paladins,77.0,1,1-Extra-Punkt,2023
Solingen Paladins,77.0,2,Strafe,2023
Solingen Paladins,77.0,1,First Down,2023
Solingen Paladins,79.0,5,Interception,2023
Solingen Paladins,84.0,1,First Down,2023
Solingen Paladins,84.0,1,Interception,2023
Solingen Paladins,84.0,2,1-Extra-Punkt,2023
Solingen Paladins,85.0,2,Touchdown,2023
Solingen Paladins,85.0,5,Interception,2023
Solingen Paladins,85.0,2,Safety (+2),2023
Solingen Paladins,88.0,1,Interception,2023
Solingen Paladins,96.0,1,First Down,2023
Solingen Paladins,96.0,2,Touchdown,2023
Solingen Paladins,98.0,1,Interception,2023
Solingen Paladins,4.0,14,Touchdown,2024
Solingen Paladins,4.0,1,2-Extra-Punkte,2024
Solingen Paladins,4.0,13,First Down,2024
Solingen Paladins,4.0,6,1-Extra-Punkt,2024
Solingen Paladins,7.0,1,First Down,2024
Solingen Paladins,7.0,1,Touchdown,2024
Solingen Paladins,8.0,6,1-Extra-Punkt,2024
Solingen Paladins,8.0,4,First Down,2024
Solingen Paladins,8.0,1,2-Extra-Punkte,2024
Solingen Paladins,8.0,14,Touchdown,2024
Solingen Paladins,8.0,1,Strafe,2024
Solingen Paladins,9.0,3,Strafe,2024
Solingen Paladins,9.0,1,1-Extra-Punkt,2024
Solingen Paladins,11.0,1,Strafe,2024
Solingen Paladins,11.0,5,First Down,2024
Solingen Paladins,11.0,1,1-Extra-Punkt,2024
Solingen Paladins,11.0,3,Touchdown,2024
Solingen Paladins,14.0,3,Touchdown,2024
Solingen Paladins,14.0,2,Strafe,2024
Solingen Paladins,14.0,3,First Down,2024
Solingen Paladins,15.0,1,Interception,2024
Solingen Paladins,15.0,3,Strafe,2024
Solingen Paladins,17.0,5,1-Extra-Punkt,2024
Solingen Paladins,17.0,10,First Down,2024
Solingen Paladins,17.0,8,Touchdown,2024
Solingen Paladins,17.0,1,2-Extra-Punkte,2024
Solingen Paladins,18.0,1,1-Extra-Punkt,2024
Solingen Paladins,18.0,2,Touchdown,2024
Solingen Paladins,21.0,1,Interception,2024
Solingen Paladins,22.0,2,Interception,2024
Solingen Paladins,23.0,1,Interception,2024
Solingen Paladins,23.0,1,1-Extra-Punkt,2024
Solingen Paladins,25.0,5,Touchdown,2024
Solingen Paladins,25.0,6,First Down,2024
Solingen Paladins,25.0,2,1-Extra-Punkt,2024
Solingen Paladins,27.0,1,Strafe,2024
Solingen Paladins,27.0,2,Interception,2024
Solingen Paladins,30.0,1,Interception,2024
Solingen Paladins,32.0,5,Interception,2024
Solingen Paladins,33.0,1,2-Extra-Punkte,2024
Solingen Paladins,33.0,4,1-Extra-Punkt,2024
Solingen Paladins,33.0,12,Touchdown,2024
Solingen Paladins,33.0,1,Strafe,2024
Solingen Paladins,33.0,8,First Down,2024
Solingen Paladins,40.0,2,Touchdown,2024
Solingen Paladins,44.0,1,Strafe,2024
Solingen Paladins,45.0,1,1-Extra-Punkt,2024
Solingen Paladins,45.0,2,Touchdown,2024
Solingen Paladins,51.0,1,Interception,2024
Solingen Paladins,54.0,1,Strafe,2024
Solingen Paladins,54.0,1,Interception,2024
Solingen Paladins,71.0,5,First Down,2024
Solingen Paladins,71.0,3,Touchdown,2024
Solingen Paladins,79.0,5,Interception,2024
Solingen Paladins,79.0,3,Strafe,2024
Solingen Paladins,84.0,1,Strafe,2024
Solingen Paladins,85.0,1,Safety (+2),2024
Solingen Paladins,85.0,2,Interception,2024
Solingen Paladins,85.0,1,Touchdown,2024
Solingen Paladins,88.0,1,Interception,2024
Solingen Paladins,92.0,1,Interception,2024
Solingen Paladins,96.0,1,1-Extra-Punkt,2024
Solingen Paladins,96.0,1,Strafe,2024
Solingen Paladins,97.0,1,1-Extra-Punkt,2024
Solingen Paladins,97.0,2,Interception,2024
Solingen Paladins,97.0,1,Touchdown,2024
Southern Sparkles,3.0,1,Interception,2023
Southern Sparkles,6.0,1,1-Extra-Punkt,2023
Southern Sparkles,6.0,14,First Down,2023
Southern Sparkles,6.0,6,Touchdown,2023
Southern Sparkles,8.0,1,Safety (+2),2023
Southern Sparkles,11.0,1,Interception,2023
Southern Sparkles,12.0,1,1-Extra-Punkt,2023
Southern Sparkles,12.0,2,Strafe,2023
Southern Sparkles,12.0,1,First Down,2023
Southern Sparkles,13.0,1,First Down,2023
Southern Sparkles,13.0,1,1-Extra-Punkt,2023
Southern Sparkles,13.0,2,Touchdown,2023
Southern Sparkles,14.0,1,First Down,2023
Southern Sparkles,17.0,2,Touchdown,2023
Southern Sparkles,22.0,1,Touchdown,2023
Southern Sparkles,22.0,1,Strafe,2023
Southern Sparkles,26.0,1,Interception,2023
Southern Sparkles,33.0,1,Safety (+2),2023
Southern Sparkles,33.0,9,First Down,2023
Southern Sparkles,33.0,6,Touchdown,2023
Southern Sparkles,33.0,3,1-Extra-Punkt,2023
Southern Sparkles,42.0,1,Interception,2023
Southern Sparkles,66.0,1,Touchdown,2023
Southern Sparkles,66.0,1,Strafe,2023
Southern Sparkles,66.0,1,1-Extra-Punkt,2023
Southern Sparkles,66.0,5,Interception,2023
Southern Sparkles,66.0,4,First Down,2023
Southern Sparkles,77.0,1,First Down,2023
Southern Sparkles,97.0,1,Strafe,2023
Southern Sparkles,22.0,1,First Down,2024
Southern Sparkles,23.0,1,First Down,2024
Southern Sparkles,26.0,1,Touchdown,2024
Southern Sparkles,28.0,2,First Down,2024
Southern Sparkles,33.0,3,First Down,2024
Southern Sparkles,33.0,1,Touchdown,2024
Southern Sparkles DFFLF,1.0,1,Touchdown,2024
Southern Sparkles DFFLF,1.0,1,Strafe,2024
Southern Sparkles DFFLF,2.0,1,Interception,2024
Southern Sparkles DFFLF,2.0,1,Strafe,2024
Southern Sparkles DFFLF,5.0,1,First Down,2024
Southern Sparkles DFFLF,6.0,1,Touchdown,2024
Southern Sparkles DFFLF,6.0,4,First Down,2024
Southern Sparkles DFFLF,8.0,1,First Down,2024
Southern Sparkles DFFLF,8.0,1,Strafe,2024
Southern Sparkles DFFLF,8.0,1,Touchdown,2024
Southern Sparkles DFFLF,8.0,3,Interception,2024
Southern Sparkles DFFLF,9.0,1,1-Extra-Punkt,2024
Southern Sparkles DFFLF,9.0,7,First Down,2024
Southern Sparkles DFFLF,9.0,2,Strafe,2024
Southern Sparkles DFFLF,9.0,3,Touchdown,2024
Southern Sparkles DFFLF,12.0,1,First Down,2024
Southern Sparkles DFFLF,13.0,1,Touchdown,2024
Southern Sparkles DFFLF,13.0,1,1-Extra-Punkt,2024
Southern Sparkles DFFLF,14.0,1,Strafe,2024
Southern Sparkles DFFLF,14.0,1,First Down,2024
Southern Sparkles DFFLF,17.0,1,1-Extra-Punkt,2024
Southern Sparkles DFFLF,22.0,3,Interception,2024
Southern Sparkles DFFLF,22.0,3,First Down,2024
Southern Sparkles DFFLF,22.0,1,1-Extra-Punkt,2024
Southern Sparkles DFFLF,23.0,1,Interception,2024
Southern Sparkles DFFLF,23.0,1,First Down,2024
Southern Sparkles DFFLF,23.0,2,Touchdown,2024
Southern Sparkles DFFLF,23.0,2,Strafe,2024
Southern Sparkles DFFLF,26.0,1,Interception,2024
Southern Sparkles DFFLF,26.0,4,First Down,2024
Southern Sparkles DFFLF,26.0,1,Touchdown,2024
Southern Sparkles DFFLF,28.0,6,Touchdown,2024
Southern Sparkles DFFLF,28.0,4,1-Extra-Punkt,2024
Southern Sparkles DFFLF,28.0,1,Strafe,2024
Southern Sparkles DFFLF,28.0,6,First Down,2024
Southern Sparkles DFFLF,33.0,5,First Down,2024
Southern Sparkles DFFLF,33.0,8,Touchdown,2024
Southern Sparkles DFFLF,33.0,2,Strafe,2024
Southern Sparkles DFFLF,33.0,4,Interception,2024
Southern Sparkles DFFLF,42.0,2,Interception,2024
Southern Sparkles DFFLF,66.0,1,Strafe,2024
Spandau Bulldogs,7.0,1,Strafe,2021
Spandau Bulldogs,7.0,5,First Down,2021
Spandau Bulldogs,7.0,3,1-Extra-Punkt,2021
Spandau Bulldogs,7.0,3,Touchdown,2021
Spandau Bulldogs,7.0,3,Interception,2021
Spandau Bulldogs,11.0,2,Interception,2021
Spandau Bulldogs,11.0,4,Strafe,2021
Spandau Bulldogs,14.0,4,First Down,2021
Spandau Bulldogs,14.0,1,Strafe,2021
Spandau Bulldogs,14.0,3,1-Extra-Punkt,2021
Spandau Bulldogs,14.0,1,Touchdown,2021
Spandau Bulldogs,20.0,2,Touchdown,2021
Spandau Bulldogs,28.0,1,Interception,2021
Spandau Bulldogs,46.0,2,Strafe,2021
Spandau Bulldogs,46.0,12,1-Extra-Punkt,2021
Spandau Bulldogs,46.0,18,Touchdown,2021
Spandau Bulldogs,46.0,10,First Down,2021
Spandau Bulldogs,47.0,1,Touchdown,2021
Spandau Bulldogs,73.0,1,First Down,2021
Spandau Bulldogs,73.0,1,Strafe,2021
Spandau Bulldogs,74.0,1,First Down,2021
Spandau Bulldogs,79.0,1,Interception,2021
Spandau Bulldogs,80.0,2,Touchdown,2021
Spandau Bulldogs,80.0,1,1-Extra-Punkt,2021
Spandau Bulldogs,80.0,2,Strafe,2021
Spandau Bulldogs,5.0,5,Touchdown,2022
Spandau Bulldogs,5.0,1,First Down,2022
Spandau Bulldogs,5.0,2,1-Extra-Punkt,2022
Spandau Bulldogs,5.0,4,Interception,2022
Spandau Bulldogs,5.0,1,Strafe,2022
Spandau Bulldogs,6.0,2,Touchdown,2022
Spandau Bulldogs,6.0,1,1-Extra-Punkt,2022
Spandau Bulldogs,7.0,2,Interception,2022
Spandau Bulldogs,7.0,1,Touchdown,2022
Spandau Bulldogs,11.0,2,Strafe,2022
Spandau Bulldogs,11.0,1,Touchdown,2022
Spandau Bulldogs,11.0,2,Interception,2022
Spandau Bulldogs,14.0,2,Touchdown,2022
Spandau Bulldogs,14.0,3,Interception,2022
Spandau Bulldogs,21.0,1,Interception,2022
Spandau Bulldogs,21.0,1,1-Extra-Punkt,2022
Spandau Bulldogs,21.0,2,Strafe,2022
Spandau Bulldogs,21.0,3,Touchdown,2022
Spandau Bulldogs,21.0,2,2-Extra-Punkte,2022
Spandau Bulldogs,21.0,3,First Down,2022
Spandau Bulldogs,73.0,2,Touchdown,2022
Spandau Bulldogs,73.0,2,2-Extra-Punkte,2022
Spandau Bulldogs,73.0,2,First Down,2022
Spandau Bulldogs,73.0,3,1-Extra-Punkt,2022
Spandau Bulldogs,73.0,1,Strafe,2022
Spandau Bulldogs,80.0,1,Touchdown,2022
Spandau Bulldogs,80.0,1,1-Extra-Punkt,2022
Spandau Bulldogs,82.0,1,Strafe,2022
Spandau Bulldogs,82.0,1,1-Extra-Punkt,2022
Spandau Bulldogs,82.0,1,Interception,2022
Spandau Bulldogs,82.0,2,Touchdown,2022
Spandau Bulldogs,84.0,2,Strafe,2022
Spandau Bulldogs,84.0,4,2-Extra-Punkte,2022
Spandau Bulldogs,84.0,7,1-Extra-Punkt,2022
Spandau Bulldogs,84.0,5,First Down,2022
Spandau Bulldogs,84.0,31,Touchdown,2022
Spandau Bulldogs,91.0,2,Touchdown,2022
Spandau Bulldogs,91.0,1,Strafe,2022
Spandau Bulldogs,91.0,1,First Down,2022
Spandau Bulldogs,6.0,5,First Down,2023
Spandau Bulldogs,6.0,4,Touchdown,2023
Spandau Bulldogs,6.0,1,1-Extra-Punkt,2023
Spandau Bulldogs,8.0,11,2-Extra-Punkte,2023
Spandau Bulldogs,8.0,21,Touchdown,2023
Spandau Bulldogs,8.0,1,1-Extra-Punkt,2023
Spandau Bulldogs,14.0,1,Touchdown,2023
Spandau Bulldogs,14.0,3,Interception,2023
Spandau Bulldogs,20.0,1,Safety (+2),2023
Spandau Bulldogs,20.0,2,Strafe,2023
Spandau Bulldogs,21.0,1,Safety (+2),2023
Spandau Bulldogs,21.0,1,Interception,2023
Spandau Bulldogs,73.0,1,Strafe,2023
Spandau Bulldogs,73.0,2,1-Extra-Punkt,2023
Spandau Bulldogs,73.0,2,Touchdown,2023
Spandau Bulldogs,73.0,1,First Down,2023
Spandau Bulldogs,73.0,2,2-Extra-Punkte,2023
Spandau Bulldogs,80.0,1,2-Extra-Punkte,2023
Spandau Bulldogs,80.0,1,First Down,2023
Spandau Bulldogs,84.0,1,Strafe,2023
Spandau Bulldogs,84.0,5,2-Extra-Punkte,2023
Spandau Bulldogs,84.0,4,1-Extra-Punkt,2023
Spandau Bulldogs,84.0,20,Touchdown,2023
Spandau Bulldogs,84.0,6,First Down,2023
Spandau Bulldogs,91.0,1,2-Extra-Punkte,2023
Spandau Bulldogs,91.0,1,Touchdown,2023
Spandau Bulldogs,6.0,1,Touchdown,2024
Spandau Bulldogs,6.0,3,First Down,2024
Spandau Bulldogs,7.0,1,2-Extra-Punkte,2024
Spandau Bulldogs,7.0,3,Touchdown,2024
Spandau Bulldogs,7.0,8,First Down,2024
Spandau Bulldogs,8.0,13,2-Extra-Punkte,2024
Spandau Bulldogs,8.0,27,Touchdown,2024
Spandau Bulldogs,8.0,1,Strafe,2024
Spandau Bulldogs,8.0,12,First Down,2024
Spandau Bulldogs,8.0,1,Safety (+2),2024
Spandau Bulldogs,11.0,2,Strafe,2024
Spandau Bulldogs,13.0,2,Interception,2024
Spandau Bulldogs,14.0,2,Touchdown,2024
Spandau Bulldogs,14.0,1,Strafe,2024
Spandau Bulldogs,14.0,2,2-Extra-Punkte,2024
Spandau Bulldogs,20.0,1,Touchdown,2024
Spandau Bulldogs,20.0,2,Interception,2024
Spandau Bulldogs,21.0,2,Touchdown,2024
Spandau Bulldogs,21.0,2,Interception,2024
Spandau Bulldogs,21.0,1,2-Extra-Punkte,2024
Spandau Bulldogs,37.0,4,2-Extra-Punkte,2024
Spandau Bulldogs,37.0,2,Strafe,2024
Spandau Bulldogs,37.0,4,Touchdown,2024
Spandau Bulldogs,52.0,10,First Down,2024
Spandau Bulldogs,52.0,11,Touchdown,2024
Spandau Bulldogs,52.0,8,2-Extra-Punkte,2024
Spandau Bulldogs,56.0,1,Touchdown,2024
Spandau Bulldogs,65.0,1,First Down,2024
Spandau Bulldogs,65.0,3,Touchdown,2024
Spandau Bulldogs,73.0,4,First Down,2024
Spandau Bulldogs,73.0,2,2-Extra-Punkte,2024
Spandau Bulldogs,73.0,1,Touchdown,2024
Spandau Bulldogs,76.0,1,Touchdown,2024
Spandau Bulldogs,81.0,1,Strafe,2024
Spandau Bulldogs,84.0,2,2-Extra-Punkte,2024
Spandau Bulldogs,84.0,5,Touchdown,2024
Spandau Bulldogs,84.0,2,First Down,2024
Spandau Bulldogs,91.0,1,Strafe,2024
Spandau Bulldogs,91.0,3,First Down,2024
Spandau Bulldogs,91.0,1,Touchdown,2024
Spandau Bulldogs,91.0,1,Interception,2024
Spandau Bulldogs,99.0,1,Touchdown,2024
Spandau Bulldogs,99.0,2,Strafe,2024
Spandau Bulldogs,99.0,1,First Down,2024
Starnberg Argonauts,2.0,2,Touchdown,2021
Starnberg Argonauts,2.0,1,First Down,2021
Starnberg Argonauts,2.0,1,1-Extra-Punkt,2021
Starnberg Argonauts,3.0,1,Strafe,2021
Starnberg Argonauts,4.0,1,Interception,2021
Starnberg Argonauts,4.0,1,Strafe,2021
Starnberg Argonauts,5.0,1,Strafe,2021
Starnberg Argonauts,7.0,7,Touchdown,2021
Starnberg Argonauts,7.0,4,First Down,2021
Starnberg Argonauts,8.0,4,Interception,2021
Starnberg Argonauts,8.0,2,Strafe,2021
Starnberg Argonauts,8.0,2,Touchdown,2021
Starnberg Argonauts,8.0,2,First Down,2021
Starnberg Argonauts,9.0,1,First Down,2021
Starnberg Argonauts,9.0,2,1-Extra-Punkt,2021
Starnberg Argonauts,9.0,1,Strafe,2021
Starnberg Argonauts,9.0,7,Touchdown,2021
Starnberg Argonauts,10.0,3,Strafe,2021
Starnberg Argonauts,10.0,1,Touchdown,2021
Starnberg Argonauts,10.0,1,Interception,2021
Starnberg Argonauts,11.0,1,Strafe,2021
Starnberg Argonauts,11.0,8,First Down,2021
Starnberg Argonauts,11.0,12,Touchdown,2021
Starnberg Argonauts,11.0,7,1-Extra-Punkt,2021
Starnberg Argonauts,12.0,1,Touchdown,2021
Starnberg Argonauts,13.0,1,Touchdown,2021
Starnberg Argonauts,13.0,1,1-Extra-Punkt,2021
Starnberg Argonauts,13.0,1,Strafe,2021
Starnberg Argonauts,13.0,1,First Down,2021
Starnberg Argonauts,14.0,2,Touchdown,2021
Starnberg Argonauts,14.0,2,1-Extra-Punkt,2021
Starnberg Argonauts,14.0,2,Strafe,2021
Starnberg Argonauts,14.0,7,First Down,2021
Starnberg Argonauts,15.0,1,Strafe,2021
Starnberg Argonauts,15.0,2,First Down,2021
Starnberg Argonauts,15.0,2,1-Extra-Punkt,2021
Starnberg Argonauts,16.0,1,1-Extra-Punkt,2021
Starnberg Argonauts,16.0,2,First Down,2021
Starnberg Argonauts,16.0,1,Strafe,2021
Starnberg Argonauts,16.0,2,Touchdown,2021
Starnberg Argonauts,17.0,2,1-Extra-Punkt,2021
Starnberg Argonauts,17.0,2,First Down,2021
Starnberg Argonauts,17.0,1,Touchdown,2021
Starnberg Argonauts,19.0,6,First Down,2021
Starnberg Argonauts,19.0,6,Touchdown,2021
Starnberg Argonauts,19.0,2,1-Extra-Punkt,2021
Starnberg Argonauts,27.0,4,First Down,2021
Starnberg Argonauts,27.0,1,Touchdown,2021
Starnberg Argonauts,28.0,1,Interception,2021
Starnberg Argonauts,33.0,1,Safety (+2),2021
Starnberg Argonauts,44.0,1,First Down,2021
Starnberg Argonauts,54.0,1,Interception,2021
Starnberg Argonauts,84.0,2,Touchdown,2021
Starnberg Argonauts,0.0,1,Strafe,2022
Starnberg Argonauts,2.0,1,Strafe,2022
Starnberg Argonauts,4.0,1,Strafe,2022
Starnberg Argonauts,7.0,6,Touchdown,2022
Starnberg Argonauts,7.0,4,First Down,2022
Starnberg Argonauts,7.0,1,1-Extra-Punkt,2022
Starnberg Argonauts,8.0,1,First Down,2022
Starnberg Argonauts,8.0,4,Touchdown,2022
Starnberg Argonauts,8.0,1,Interception,2022
Starnberg Argonauts,10.0,2,First Down,2022
Starnberg Argonauts,10.0,1,Strafe,2022
Starnberg Argonauts,10.0,2,Touchdown,2022
Starnberg Argonauts,10.0,1,Interception,2022
Starnberg Argonauts,11.0,2,First Down,2022
Starnberg Argonauts,11.0,1,Touchdown,2022
Starnberg Argonauts,12.0,3,Strafe,2022
Starnberg Argonauts,12.0,1,First Down,2022
Starnberg Argonauts,14.0,3,First Down,2022
Starnberg Argonauts,15.0,1,Strafe,2022
Starnberg Argonauts,17.0,1,Touchdown,2022
Starnberg Argonauts,17.0,1,First Down,2022
Starnberg Argonauts,22.0,3,Interception,2022
Starnberg Argonauts,22.0,1,Strafe,2022
Starnberg Argonauts,22.0,1,First Down,2022
Starnberg Argonauts,44.0,1,Strafe,2022
Stockelsdorf Pirates,3.0,4,1-Extra-Punkt,2021
Stockelsdorf Pirates,3.0,2,First Down,2021
Stockelsdorf Pirates,3.0,11,Touchdown,2021
Stockelsdorf Pirates,3.0,4,Interception,2021
Stockelsdorf Pirates,8.0,4,1-Extra-Punkt,2021
Stockelsdorf Pirates,8.0,2,First Down,2021
Stockelsdorf Pirates,8.0,1,Touchdown,2021
Stockelsdorf Pirates,9.0,1,First Down,2021
Stockelsdorf Pirates,9.0,3,Touchdown,2021
Stockelsdorf Pirates,9.0,1,Interception,2021
Stockelsdorf Pirates,9.0,1,Strafe,2021
Stockelsdorf Pirates,12.0,1,Strafe,2021
Stockelsdorf Pirates,13.0,3,1-Extra-Punkt,2021
Stockelsdorf Pirates,13.0,2,Strafe,2021
Stockelsdorf Pirates,13.0,4,Touchdown,2021
Stockelsdorf Pirates,14.0,4,1-Extra-Punkt,2021
Stockelsdorf Pirates,14.0,3,Interception,2021
Stockelsdorf Pirates,14.0,3,Touchdown,2021
Stockelsdorf Pirates,22.0,1,First Down,2021
Stockelsdorf Pirates,24.0,4,Touchdown,2021
Stockelsdorf Pirates,24.0,1,1-Extra-Punkt,2021
Stockelsdorf Pirates,24.0,1,Safety (+2),2021
Stockelsdorf Pirates,24.0,4,Interception,2021
Stockelsdorf Pirates,27.0,3,Interception,2021
Stockelsdorf Pirates,27.0,4,Touchdown,2021
Stockelsdorf Pirates,27.0,2,Strafe,2021
Stockelsdorf Pirates,27.0,1,First Down,2021
Stockelsdorf Pirates,27.0,4,1-Extra-Punkt,2021
Stockelsdorf Pirates,51.0,3,First Down,2021
Stockelsdorf Pirates,51.0,3,1-Extra-Punkt,2021
Stockelsdorf Pirates,51.0,14,Touchdown,2021
Stockelsdorf Pirates,51.0,1,Safety (+2),2021
Stockelsdorf Pirates,85.0,1,First Down,2021
Stockelsdorf Pirates,87.0,1,Interception,2021
Stockelsdorf Pirates,87.0,1,1-Extra-Punkt,2021
Stockelsdorf Pirates,87.0,2,Touchdown,2021
Stockelsdorf Pirates,94.0,1,Safety (+2),2021
Stockelsdorf Pirates,94.0,6,Touchdown,2021
Stockelsdorf Pirates,94.0,1,First Down,2021
Stockelsdorf Pirates,94.0,1,1-Extra-Punkt,2021
Stockelsdorf Pirates,1.0,1,2-Extra-Punkte,2022
Stockelsdorf Pirates,1.0,7,Touchdown,2022
Stockelsdorf Pirates,1.0,5,Interception,2022
Stockelsdorf Pirates,1.0,2,First Down,2022
Stockelsdorf Pirates,1.0,2,1-Extra-Punkt,2022
Stockelsdorf Pirates,2.0,1,Safety (+1),2022
Stockelsdorf Pirates,3.0,7,First Down,2022
Stockelsdorf Pirates,3.0,6,1-Extra-Punkt,2022
Stockelsdorf Pirates,3.0,9,Touchdown,2022
Stockelsdorf Pirates,3.0,5,Interception,2022
Stockelsdorf Pirates,8.0,5,Touchdown,2022
Stockelsdorf Pirates,8.0,8,Interception,2022
Stockelsdorf Pirates,8.0,6,1-Extra-Punkt,2022
Stockelsdorf Pirates,9.0,2,Touchdown,2022
Stockelsdorf Pirates,9.0,1,First Down,2022
Stockelsdorf Pirates,9.0,2,Interception,2022
Stockelsdorf Pirates,14.0,9,Touchdown,2022
Stockelsdorf Pirates,14.0,2,First Down,2022
Stockelsdorf Pirates,14.0,3,Interception,2022
Stockelsdorf Pirates,14.0,3,1-Extra-Punkt,2022
Stockelsdorf Pirates,21.0,1,1-Extra-Punkt,2022
Stockelsdorf Pirates,21.0,2,Touchdown,2022
Stockelsdorf Pirates,24.0,3,Interception,2022
Stockelsdorf Pirates,24.0,1,Touchdown,2022
Stockelsdorf Pirates,24.0,1,1-Extra-Punkt,2022
Stockelsdorf Pirates,27.0,1,First Down,2022
Stockelsdorf Pirates,27.0,6,Interception,2022
Stockelsdorf Pirates,27.0,2,Touchdown,2022
Stockelsdorf Pirates,27.0,2,1-Extra-Punkt,2022
Stockelsdorf Pirates,51.0,1,First Down,2022
Stockelsdorf Pirates,51.0,1,Safety (+2),2022
Stockelsdorf Pirates,51.0,14,Touchdown,2022
Stockelsdorf Pirates,51.0,6,1-Extra-Punkt,2022
Stockelsdorf Pirates,87.0,5,Touchdown,2022
Stockelsdorf Pirates,87.0,2,1-Extra-Punkt,2022
Stockelsdorf Pirates,87.0,2,First Down,2022
Stockelsdorf Pirates,94.0,3,Touchdown,2022
Stockelsdorf Pirates,94.0,2,1-Extra-Punkt,2022
Stockelsdorf Pirates,94.0,1,Interception,2022
Stockelsdorf Pirates,1.0,2,Touchdown,2023
Stockelsdorf Pirates,1.0,1,Strafe,2023
Stockelsdorf Pirates,1.0,5,First Down,2023
Stockelsdorf Pirates,6.0,3,Interception,2023
Stockelsdorf Pirates,8.0,2,First Down,2023
Stockelsdorf Pirates,8.0,2,Interception,2023
Stockelsdorf Pirates,11.0,1,First Down,2023
Stockelsdorf Pirates,13.0,2,Interception,2023
Stockelsdorf Pirates,14.0,1,Strafe,2023
Stockelsdorf Pirates,18.0,1,Touchdown,2023
Stockelsdorf Pirates,24.0,1,Interception,2023
Stockelsdorf Pirates,27.0,1,Interception,2023
Stockelsdorf Pirates,27.0,1,1-Extra-Punkt,2023
Stockelsdorf Pirates,87.0,2,1-Extra-Punkt,2023
Stockelsdorf Pirates,87.0,2,First Down,2023
Stockelsdorf Pirates,94.0,1,Touchdown,2023
Stockelsdorf Pirates,94.0,1,Strafe,2023
Strelitz Dukes,1.0,1,Strafe,2022
Strelitz Dukes,1.0,1,Interception,2022
Strelitz Dukes,1.0,1,Safety (+2),2022
Strelitz Dukes,1.0,2,Touchdown,2022
Strelitz Dukes,3.0,2,1-Extra-Punkt,2022
Strelitz Dukes,3.0,3,First Down,2022
Strelitz Dukes,3.0,15,Touchdown,2022
Strelitz Dukes,4.0,1,Strafe,2022
Strelitz Dukes,4.0,7,Interception,2022
Strelitz Dukes,4.0,1,Safety (+2),2022
Strelitz Dukes,4.0,4,1-Extra-Punkt,2022
Strelitz Dukes,4.0,7,First Down,2022
Strelitz Dukes,4.0,26,Touchdown,2022
Strelitz Dukes,6.0,1,1-Extra-Punkt,2022
Strelitz Dukes,6.0,1,First Down,2022
Strelitz Dukes,7.0,3,Touchdown,2022
Strelitz Dukes,7.0,2,1-Extra-Punkt,2022
Strelitz Dukes,7.0,1,First Down,2022
Strelitz Dukes,7.0,1,Interception,2022
Strelitz Dukes,8.0,2,Interception,2022
Strelitz Dukes,8.0,7,Touchdown,2022
Strelitz Dukes,8.0,2,1-Extra-Punkt,2022
Strelitz Dukes,8.0,4,First Down,2022
Strelitz Dukes,8.0,2,Strafe,2022
Strelitz Dukes,9.0,1,Strafe,2022
Strelitz Dukes,10.0,1,Strafe,2022
Strelitz Dukes,11.0,6,First Down,2022
Strelitz Dukes,11.0,4,Touchdown,2022
